Iteration,QD-Score,Coverage,Maximum,Average
100,1321929.0103763621,0.4748,9297.59433697015,1113.6722918082241
101,1326535.6177818694,0.4752,9297.59433697015,1116.6124728803613
102,1326535.6177818694,0.4752,9297.59433697015,1116.6124728803613
103,1326841.5854912065,0.4752,9297.59433697015,1116.8700214572445
104,1326962.0894652638,0.4752,9297.59433697015,1116.9714557788416
105,1329060.1459654414,0.476,9297.59433697015,1116.8572655171777
106,1328984.2578722693,0.4772,9297.59433697015,1113.9851281410472
107,1328984.2578722693,0.4772,9297.59433697015,1113.9851281410472
108,1328984.2578722693,0.4772,9297.59433697015,1113.9851281410472
109,1328984.2578722693,0.4772,9297.59433697015,1113.9851281410472
110,1325445.5313917615,0.4812,9297.59433697015,1101.7834841161775
111,1300074.1830134043,0.4968,9297.59433697015,1046.758601460068
112,1286654.774004002,0.502,9297.59433697015,1025.2229274932288
113,1284419.2232550601,0.506,9297.59433697015,1015.351164628506
114,1270570.2488962184,0.518,9297.59433697015,981.1353273329871
115,1268507.1608762208,0.52,9297.59433697015,975.7747391355545
116,1266851.085036866,0.522,9297.59433697015,970.7671149707785
117,1267648.956342304,0.524,9297.59433697015,967.6709590399266
118,1260007.7667521907,0.5312,9297.59433697015,948.8010291808664
119,1261631.9062727904,0.532,9297.59433697015,948.5954182502184
120,1261933.2677374019,0.5324,9297.59433697015,948.1091418012035
121,1262064.3546524837,0.5324,9297.59433697015,948.207629340709
122,1274309.5692163627,0.5324,9297.59433697015,957.4076402827668
123,1283179.9847462962,0.5328,9297.59433697015,963.3483368966188
124,1290115.7699377246,0.5328,9297.59433697015,968.5553828361295
125,1296521.3257237768,0.5332,9297.59433697015,972.6341528310404
126,1316846.9030359644,0.5348,9297.59433697015,984.9266290470938
127,1319521.1682169817,0.5348,9297.59433697015,986.9268273874209
128,1319565.3725304604,0.5348,9297.59433697015,986.9598897011671
129,1319686.5973784197,0.5348,9297.59433697015,987.0505589965742
130,1321354.9731698916,0.5348,9297.59433697015,988.2984092519758
131,1321890.0189172456,0.5348,9297.59433697015,988.6985930570273
132,1322086.9006692714,0.5348,9297.59433697015,988.8458494160593
133,1322357.0744183103,0.5348,9297.59433697015,989.0479240226704
134,1322357.0744183103,0.5348,9297.59433697015,989.0479240226704
135,1346300.2888659397,0.5364,9297.59433697015,1003.9524898329155
136,1355107.576635297,0.5364,9297.59433697015,1010.5201913760603
137,1362286.294098513,0.5364,9297.59433697015,1015.8734482464675
138,1362814.378994081,0.5396,9297.59433697015,1010.2404588540259
139,1368164.9944047343,0.5396,9297.59433697015,1014.2068157188543
140,1373940.30426263,0.544,9297.59433697015,1010.250223722522
141,1373374.041139248,0.546,9297.59433697015,1006.1348286734418
142,1360168.5478033521,0.554,9297.59433697015,982.0711536486297
143,1360168.5478033521,0.554,9297.59433697015,982.0711536486297
144,1361557.8867275594,0.554,9297.59433697015,983.0742864458913
145,1365778.527340329,0.554,9297.59433697015,986.1216803901292
146,1367155.7597739715,0.5544,9297.59433697015,986.4038670807876
147,1368361.2960301875,0.5548,9297.59433697015,986.561857267619
148,1367982.5189784972,0.5552,9297.59433697015,985.5781837020874
149,1398216.6073957128,0.5656,9297.59433697015,988.8377704354405
150,1399576.1814163246,0.5736,9297.59433697015,975.9945477101287
151,1402894.9967763943,0.5752,9297.59433697015,975.5876194550725
152,1290447.2172366523,0.612,9297.59433697015,843.429553749446
153,1291200.49910144,0.612,9297.59433697015,843.9218948375425
154,1291200.49910144,0.612,9297.59433697015,843.9218948375425
155,1288599.8968704485,0.6144,9297.59433697015,838.9322245250315
156,1287091.8808259673,0.6152,9297.59433697015,836.8607807711101
157,1277008.4003883433,0.626,9297.59433697015,815.979808554852
158,1275469.0635613638,0.6276,9297.59433697015,812.9184598861465
159,1277999.7123854777,0.6312,9297.59433697015,809.8857492937121
160,1274438.2990908818,0.6336,9297.59433697015,804.5696332644457
161,1274438.2990908818,0.6336,9297.59433697015,804.5696332644457
162,1277969.002527988,0.634,9297.59433697015,806.2895915003079
163,1300224.3169326044,0.634,9297.59433697015,820.3307993265643
164,1305233.3271799807,0.634,9297.59433697015,823.4910581577166
165,1306699.885970189,0.634,9297.59433697015,824.4163318423905
166,1309934.6703039333,0.634,9297.59433697015,826.4572052390746
167,1310737.0543596619,0.634,9297.59433697015,826.9634412363797
168,1312858.8798318044,0.634,9297.59433697015,828.3021323859965
169,1316629.835913348,0.634,9297.59433697015,830.6812844879167
170,1327554.4849462265,0.6348,9297.59433697015,836.5182639862801
171,1335185.5562756218,0.6348,9297.59433697015,841.3267525366236
172,1344330.0511286673,0.6348,9297.59433697015,847.088879098089
173,1344847.4519221112,0.6348,9297.59433697015,847.4149035426032
174,1351015.229922431,0.6348,9297.59433697015,851.3013421061318
175,1354400.185564675,0.6348,9297.59433697015,853.4342694169344
176,1357774.329230211,0.6348,9297.59433697015,855.5603838879716
177,1358930.8053730696,0.6348,9297.59433697015,856.2891023144736
178,1362603.8750890414,0.6348,9297.59433697015,858.6035759855333
179,1364094.8070327863,0.6348,9297.59433697015,859.543041608561
180,1365658.7500218719,0.6348,9297.59433697015,860.5285129312363
181,1366039.2775423296,0.6348,9297.59433697015,860.7682908269247
182,1367185.5705722345,0.6348,9297.59433697015,861.4905926731157
183,1367482.0818037514,0.6348,9297.59433697015,861.6774302481106
184,1367819.9012495654,0.6348,9297.59433697015,861.8902969436455
185,1367839.392487629,0.6348,9297.59433697015,861.9025787571702
186,1368283.8574886548,0.6348,9297.59433697015,862.1826449203874
187,1368576.89424573,0.6348,9297.59433697015,862.3672931605104
188,1368952.4249555657,0.6348,9297.59433697015,862.6039224672752
189,1368952.4249555657,0.6348,9297.59433697015,862.6039224672752
190,1370015.880200595,0.6348,9297.59433697015,863.2740265914272
191,1370015.880200595,0.6348,9297.59433697015,863.2740265914272
192,1379006.0621794863,0.642,9297.59433697015,859.1938082115179
193,1378079.2073711848,0.644,9297.59433697015,855.9498182429719
194,1367302.7355073674,0.6496,9297.59433697015,841.9351819626646
195,1371031.2842752065,0.6516,9297.59433697015,841.6398307398443
196,1328561.6939254517,0.6828,9297.59433697015,778.3021054044825
197,1283866.822654225,0.7096,9297.59433697015,723.7129778208708
198,1257494.0681474097,0.7296,9297.59433697015,689.415607536957
199,1239339.028659319,0.7492,9297.59433697015,661.6866143402665
200,1233727.333641947,0.752,9297.59433697015,656.2379434265675
201,1224411.9048666127,0.7576,9297.59433697015,646.468798768011
202,1214854.332782986,0.7608,9297.59433697015,638.724675490529
203,1215479.4455778317,0.7608,9297.59433697015,639.0533362659472
204,1220274.0843335113,0.7608,9297.59433697015,641.5741768314991
205,1221057.1575278097,0.7608,9297.59433697015,641.9858872385961
206,1221125.8526843542,0.7608,9297.59433697015,642.0220045659065
207,1222463.189070188,0.7608,9297.59433697015,642.7251256941051
208,1222463.8613867527,0.7608,9297.59433697015,642.7254791728458
209,1222463.8613867527,0.7608,9297.59433697015,642.7254791728458
210,1222463.8613867527,0.7608,9297.59433697015,642.7254791728458
211,1222463.8613867527,0.7608,9297.59433697015,642.7254791728458
212,1222906.0642314085,0.7608,9297.59433697015,642.9579727820234
213,1224767.481313971,0.7608,9297.59433697015,643.9366358117619
214,1224804.6899402705,0.7608,9297.59433697015,643.9561987067668
215,1224815.1086557496,0.7608,9297.59433697015,643.9616764751576
216,1225012.0847448218,0.7608,9297.59433697015,644.0652390877086
217,1225211.9956098518,0.7608,9297.59433697015,644.1703446949799
218,1225777.4900731912,0.7608,9297.59433697015,644.4676603959996
219,1225870.036249945,0.7608,9297.59433697015,644.5163176918743
220,1225870.036249945,0.7608,9297.59433697015,644.5163176918743
221,1225984.9725081013,0.7608,9297.59433697015,644.5767468496852
222,1226348.8563845847,0.7608,9297.59433697015,644.7680632936828
223,1226348.8563845847,0.7608,9297.59433697015,644.7680632936828
224,1233291.44690262,0.7608,9297.59433697015,648.4182160371292
225,1234151.8843015186,0.7608,9297.59433697015,648.8706016306617
226,1234151.8843015186,0.7608,9297.59433697015,648.8706016306617
227,1235253.2656175653,0.7608,9297.59433697015,649.4496664655969
228,1236056.995777704,0.7608,9297.59433697015,649.8722375277098
229,1237478.725416835,0.7608,9297.59433697015,650.6197294515431
230,1237827.3987902445,0.7608,9297.59433697015,650.8030487856175
231,1238279.1931212535,0.7608,9297.59433697015,651.0405852372521
232,1239961.4414436386,0.7608,9297.59433697015,651.9250480776228
233,1239961.4414436386,0.7608,9297.59433697015,651.9250480776228
234,1240020.1451300522,0.7608,9297.59433697015,651.9559122660633
235,1240877.9472749883,0.7608,9297.59433697015,652.4069123422652
236,1241168.536977865,0.7608,9297.59433697015,652.559693468909
237,1241232.9924577693,0.7608,9297.59433697015,652.5935817338429
238,1241232.9924577693,0.7608,9297.59433697015,652.5935817338429
239,1251581.1130657701,0.7632,9297.59433697015,655.9649439548061
240,1252481.150882787,0.7632,9297.59433697015,656.4366618882532
241,1253305.4211961995,0.764,9297.59433697015,656.1808487938217
242,1316864.5897920914,0.768,9297.59433697015,685.8669738500477
243,1311164.5597505134,0.77,9297.59433697015,681.1244466236433
244,1341814.6219237521,0.7704,9297.59433697015,696.6846427433811
