Iteration,QD-Score,Coverage,Maximum,Average
100,1350974.1497455298,0.1651,1308.4524002249586,818.276286944597
101,1372231.9333243384,0.1671,1308.4524002249586,821.2040295178566
102,1378674.3580213506,0.1674,1308.4524002249586,823.5808590330648
103,1396927.4887430472,0.1687,1308.4524002249586,828.0542316200635
104,1412646.102558218,0.1697,1308.4524002249586,832.4373026271172
105,1432680.539878567,0.171,1317.1198050942971,837.8248771219689
106,1444330.9237677301,0.1715,1486.291570723569,842.1754657537786
107,1449997.6976288827,0.1715,1594.9890368420631,845.4797070722349
108,1462312.3681392397,0.1716,1816.3023152695037,852.1633846965267
109,1477024.2683090717,0.172,1949.5580281025498,858.7350397145766
110,1485432.5249421918,0.1722,2078.070386820845,862.6205139037119
111,1506100.1153472415,0.1725,2364.0899334916844,873.1015161433285
112,1512621.9980404559,0.1725,2387.006562469271,876.8823177046121
113,1521611.363142797,0.1725,2586.350167223136,882.0935438508968
114,1531401.4705015102,0.1726,2863.449495064141,887.2546179035401
115,1535806.480430074,0.1727,2970.4012818336023,889.2915347018379
116,1552818.588284489,0.173,3073.311846576657,897.5829990083752
117,1556291.3033889332,0.173,3302.6613051706927,899.5903487797302
118,1564475.8949311143,0.1733,3467.6600740812105,902.7558539706372
119,1570108.3959907107,0.1733,3673.1659060613983,906.0059988405717
120,1574256.2092168482,0.1733,3738.733778861068,908.3994282843902
121,1594952.3850064534,0.1746,3738.733778861068,913.4893384916686
122,1603910.3508967152,0.1751,3738.733778861068,915.9967737845318
123,1605581.4635160004,0.1751,3738.733778861068,916.9511499234726
124,1607556.2791606605,0.1752,3738.733778861068,917.5549538588244
125,1609079.3573067943,0.1755,3738.733778861068,916.854334647746
126,1609079.3573067943,0.1755,3738.733778861068,916.854334647746
127,1609079.3573067943,0.1755,3738.733778861068,916.854334647746
128,1609079.3573067943,0.1755,3738.733778861068,916.854334647746
129,1609079.3573067943,0.1755,3738.733778861068,916.854334647746
130,1613566.374215793,0.177,3738.733778861068,911.6194204609001
131,1618275.3006710256,0.1779,3738.733778861068,909.6544691798907
132,1639102.16621702,0.1815,3738.733778861068,903.0865929570358
133,1649394.032256262,0.1825,3738.733778861068,903.7775519212394
134,1653969.2127021716,0.183,3738.733778861068,903.8083129520064
135,1642925.6328782314,0.1873,3738.733778861068,877.1626443557028
136,1670073.9464755482,0.1915,3738.733778861068,872.1012775329233
137,1672749.7393033868,0.1919,3738.733778861068,871.6778214191697
138,1690294.0438220818,0.1931,3738.733778861068,875.3464753092086
139,1694448.9318704382,0.1941,3738.733778861068,872.977296172302
140,1716230.8518188298,0.196,3738.733778861068,875.627985621852
141,1725125.2137841582,0.1969,3738.733778861068,876.1428206115582
142,1733764.5052513303,0.1992,3738.733778861068,870.3637074554871
143,1755844.886778518,0.2024,3738.733778861068,867.5122958391888
144,1764412.7480158566,0.2034,3738.733778861068,867.4595614630564
145,1783122.72401091,0.2044,3738.733778861068,872.3692387528913
146,1784769.654992145,0.2054,3738.733778861068,868.9238826641407
147,1788538.777766419,0.2062,3738.733778861068,867.380590575373
148,1793586.8811938686,0.2076,3738.733778861068,863.9628522128461
149,1795553.571522995,0.2077,3738.733778861068,864.4937754082787
150,1799153.3481325263,0.208,3738.733778861068,864.9775712175607
151,1804309.7731839607,0.2084,3738.733778861068,865.7916378042038
152,1804275.9440103478,0.2085,3738.733778861068,865.3601649929726
153,1808068.5714245667,0.2089,3738.733778861068,865.5187034105154
154,1817190.569698172,0.2095,3738.733778861068,867.394066681705
155,1825474.3739259217,0.21,3738.733778861068,869.2735113932961
156,1826658.2577462075,0.2101,3738.733778861068,869.4232545198513
157,1827795.63530142,0.2102,3738.733778861068,869.5507304002949
158,1832810.7761598183,0.2104,3738.733778861068,871.1077833459212
159,1835419.1554741447,0.2106,3738.733778861068,871.5190671767069
160,1837016.822406384,0.2107,3738.733778861068,871.8637030879847
161,1839585.560621246,0.211,3738.733778861068,871.8414979247611
162,1839751.0157500692,0.211,3738.733778861068,871.9199126777579
163,1841490.9582868207,0.2112,3738.733778861068,871.9180673706537
164,1842745.1967146783,0.2113,3738.733778861068,872.0990045975761
165,1854070.2712826193,0.2123,3738.733778861068,873.3256105900232
166,1863023.351608273,0.213,3738.733778861068,874.658850520316
167,1863895.6781369313,0.213,3738.733778861068,875.068393491517
168,1867612.1166757324,0.2132,3738.733778861068,875.9906738629139
169,1868150.6645241762,0.2132,3738.733778861068,876.2432760432346
170,1868536.7975740815,0.2132,3738.733778861068,876.424389106042
171,1870309.8349555284,0.2133,3738.733778861068,876.8447421263612
172,1871186.7774234996,0.2133,3738.733778861068,877.2558731474447
173,1875201.4818215168,0.2135,3738.733778861068,878.3145113918112
174,1877239.870504826,0.2135,3738.733778861068,879.2692601896141
175,1879057.8515290068,0.2135,3738.733778861068,880.1207735498862
176,1879057.8515290068,0.2135,3738.733778861068,880.1207735498862
177,1879057.8515290068,0.2135,3738.733778861068,880.1207735498862
178,1879464.9400851885,0.2135,3738.733778861068,880.3114473466925
179,1879464.9400851885,0.2135,3738.733778861068,880.3114473466925
180,1881419.486536232,0.2135,3738.733778861068,881.2269257780946
181,1881903.69049773,0.2135,3738.733778861068,881.4537192026838
182,1883347.7490079764,0.2135,3738.733778861068,882.1300932121669
183,1883474.7750610432,0.2135,3738.733778861068,882.1895901925261
184,1884002.1648659874,0.2136,3738.733778861068,882.0234854241514
185,1884404.7823895542,0.2136,3738.733778861068,882.2119767741359
186,1884642.4925406633,0.2136,3738.733778861068,882.3232642980633
187,1886256.742720724,0.2137,3738.733778861068,882.6657663644006
188,1887699.788915662,0.2138,3738.733778861068,882.9278713356698
189,1888627.3074781713,0.2138,3738.733778861068,883.3616966689295
190,1888758.4281047878,0.2138,3738.733778861068,883.4230253062618
191,1888758.4281047878,0.2138,3738.733778861068,883.4230253062618
192,1890262.3613540395,0.2139,3738.733778861068,883.7131189125945
193,1890262.3613540395,0.2139,3738.733778861068,883.7131189125945
194,1891406.1967234537,0.214,3738.733778861068,883.8346713660999
195,1891824.106518772,0.214,3738.733778861068,884.0299563171832
196,1891916.0672392861,0.214,3738.733778861068,884.0729286164889
197,1892290.0677142013,0.214,3738.733778861068,884.247695193552
198,1892540.1126152063,0.214,3738.733778861068,884.3645386052366
199,1892862.056905488,0.214,3738.733778861068,884.5149798623776
200,1892862.056905488,0.214,3738.733778861068,884.5149798623776
201,1892862.056905488,0.214,3738.733778861068,884.5149798623776
202,1892939.320799161,0.214,3738.733778861068,884.5510844855893
203,1893977.1926266726,0.214,3738.733778861068,885.0360713208751
204,1893977.1926266726,0.214,3738.733778861068,885.0360713208751
205,1894025.2479672304,0.214,3738.733778861068,885.0585270874908
206,1894025.2479672304,0.214,3738.733778861068,885.0585270874908
207,1894025.2479672304,0.214,3738.733778861068,885.0585270874908
208,1894025.2479672304,0.214,3738.733778861068,885.0585270874908
209,1894025.2479672304,0.214,3738.733778861068,885.0585270874908
210,1894025.2479672304,0.214,3738.733778861068,885.0585270874908
211,1894025.2479672304,0.214,3738.733778861068,885.0585270874908
212,1892710.0063700273,0.2146,3738.733778861068,881.9711120084004
213,1893343.6960964403,0.2157,3738.733778861068,877.767128463811
214,1893787.4133977059,0.2168,3738.733778861068,873.518179611488
215,1894478.0577849373,0.2172,3738.733778861068,872.2274667518128
216,1889571.489859417,0.2176,3738.733778861068,868.3692508545115
217,1891162.793931423,0.218,3738.733778861068,867.505868775882
218,1892784.7917183759,0.2183,3738.733778861068,867.0567071545469
219,1892784.7917183759,0.2183,3738.733778861068,867.0567071545469
220,1892784.7917183759,0.2183,3738.733778861068,867.0567071545469
221,1892544.6324686916,0.2184,3738.733778861068,866.5497401413423
222,1891931.3862489043,0.2185,3738.733778861068,865.8724879857685
223,1891155.2183424933,0.2187,3738.733778861068,864.7257514140344
224,1888280.0408320737,0.2193,3738.733778861068,861.0488102289438
225,1888193.0925929942,0.2194,3738.733778861068,860.6167240624404
226,1888193.0925929942,0.2194,3738.733778861068,860.6167240624404
227,1885517.2632419157,0.2199,3738.733778861068,857.4430483137406
228,1885517.2632419157,0.2199,3738.733778861068,857.4430483137406
229,1884820.877272884,0.22,3738.733778861068,856.7367623967654
230,1883401.5799685945,0.2202,3738.733778861068,855.3140690138939
231,1882105.8069249978,0.2204,3738.733778861068,853.9500031420135
232,1880335.721260815,0.2206,3738.733778861068,852.3734003902152
233,1880335.721260815,0.2206,3738.733778861068,852.3734003902152
234,1878777.8698553317,0.2208,3738.733778861068,850.8957743910017
235,1879093.6847763392,0.2209,3738.733778861068,850.6535467525302
236,1878450.6142209573,0.221,3738.733778861068,849.9776534936458
237,1878450.6142209573,0.221,3738.733778861068,849.9776534936458
238,1877168.6752889655,0.2212,3738.733778861068,848.6296000402194
239,1875627.4734208195,0.2214,3738.733778861068,847.1668804972085
240,1886266.4994579921,0.2223,3738.733778861068,848.5229417264921
241,1888134.0523592331,0.2225,3738.733778861068,848.5995740940374
242,1897841.8937857572,0.2231,3738.733778861068,850.6687107959468
243,1901578.0701771057,0.2233,3738.733778861068,851.5799687313505
244,1902444.3259112118,0.2233,3738.733778861068,851.9679023337268
245,1904942.5705137125,0.2235,3738.733778861068,852.3232977689988
246,1901993.697707169,0.2241,3738.733778861068,848.7254340504993
247,1909023.0015805217,0.2245,3738.733778861068,850.3443214167135
248,1918557.6828037503,0.2256,3738.733778861068,850.4245047888963
249,1920776.5273266847,0.2257,3738.733778861068,851.0308051956955
250,1924896.1485259598,0.2268,3738.733778861068,848.7196422072133
251,1926410.1865718542,0.2269,3738.733778861068,849.0128631872429
252,1930249.4193480026,0.227,3738.733778861068,850.3301406819395
253,1931191.983514946,0.227,3738.733778861068,850.7453671872008
